acc_id,tipo_veh,color_veh
2017|3350,Moto taxi,Rojo
2017|3351,Motocicleta,Ignorado
2017|3352,Pick up,Azul
2017|3353,Pick up,Negro
2017|3354,Automóvil,Rojo
2017|3355,Camión,Ignorado
2017|3356,Motocicleta,Gris
2017|3357,Camioneta,Ignorado
2017|3358,Camioneta,Gris
2017|3359,Camioneta,Verde
2017|3360,Automóvil,Gris
2017|3361,Motocicleta,Ignorado
2017|3362,Pick up,Gris
2017|3363,Cabezal,Ignorado
2017|3364,Motocicleta,Negro
2017|3365,Ignorado,Ignorado
2017|3366,Motocicleta,Ignorado
2017|3367,Motocicleta,Ignorado
2017|3368,Pick up,Gris
2017|3369,Motocicleta,Negro
2017|3370,Pick up,Gris
2017|3371,Motocicleta,Ignorado
2017|3372,Camión,Ignorado
2017|3373,Motocicleta,Ignorado
2017|3374,Pick up,Verde
2017|3375,Bus urbano,Ignorado
2017|3376,Motocicleta,Ignorado
2017|3377,Automóvil,Ignorado
2017|3378,Automóvil,Ignorado
2017|3379,Automóvil,Azul
2017|3380,Motocicleta,Ignorado
2017|3381,Automóvil,Ignorado
2017|3382,Automóvil,Ignorado
2017|3383,Automóvil,Ignorado
2017|3384,Automóvil,Gris
2017|3385,Automóvil,Blanco
2017|3386,Panel,Negro
2017|3387,Ignorado,Ignorado
2017|3388,Motocicleta,Ignorado
2017|3389,Motocicleta,Ignorado
2017|3390,Ignorado,Ignorado
2017|3391,Ignorado,Ignorado
2017|3392,Panel,Gris
2017|3393,Motocicleta,Rojo
2017|3394,Camioneta,Azul
2017|3395,Pick up,Ignorado
2017|3396,Motocicleta,Negro
2017|3397,Automóvil,Ignorado
2017|3398,Motocicleta,Anaranjado
2017|3399,Motocicleta,Anaranjado
2017|3400,Ignorado,Ignorado
2017|3401,Automóvil,Gris
2017|3402,Bus urbano,Ignorado
2017|3403,Pick up,Verde
2017|3404,Camioneta,Negro
2017|3405,Ignorado,Ignorado
2017|3406,Microbús,Anaranjado
2017|3407,Automóvil,Rojo
2017|3408,Automóvil,Ignorado
2017|3409,Bus urbano,Ignorado
2017|3410,Automóvil,Azul
2017|3411,Automóvil,Ignorado
2017|3412,Motocicleta,Rojo
2017|3413,Cabezal,Ignorado
2017|3414,Automóvil,Ignorado
2017|3415,Motocicleta,Azul
2017|3416,Motocicleta,Rojo
2017|3417,Automóvil,Ignorado
2017|3418,Microbús,Azul
2017|3419,Pick up,Verde
2017|3420,Ignorado,Ignorado
2017|3421,Automóvil,Ignorado
2017|3422,Automóvil,Ignorado
2017|3423,Camión,Blanco
2017|3424,Automóvil,Ignorado
2017|3425,Motocicleta,Rojo
2017|3426,Automóvil,Negro
2017|3427,Motocicleta,Rojo
2017|3428,Camión,Blanco
2017|3429,Automóvil,Negro
2017|3430,Automóvil,Ignorado
2017|3431,Panel,Blanco
2017|3432,Camioneta,Negro
2017|3433,Motocicleta,Negro
2017|3434,Microbús,Gris
2017|3435,Cabezal,Blanco
2017|3436,Motocicleta,Rojo
2017|3437,Automóvil,Blanco
2017|3438,Automóvil,Corinto
2017|3439,Ignorado,Ignorado
2017|3440,Camioneta,Gris
2017|3441,Camión,Ignorado
2017|3442,Ignorado,Ignorado
2017|3443,Moto taxi,Rojo
2017|3444,Ignorado,Ignorado
2017|3445,Ignorado,Ignorado
2017|3446,Automóvil,Ignorado
2017|3447,Ignorado,Ignorado
2017|3448,Ignorado,Ignorado
2017|3449,Motocicleta,Ignorado
2017|3450,Motocicleta,Rojo
2017|3451,Automóvil,Negro
2017|3452,Bus urbano,Rojo
2017|3453,Camión,Blanco
2017|3454,Camioneta,Ignorado
2017|3455,Motocicleta,Ignorado
2017|3456,Motocicleta,Negro
2017|3457,Pick up,Gris
2017|3458,Automóvil,Blanco
2017|3459,Pick up,Ignorado
2017|3460,Automóvil,Rojo
2017|3461,Ignorado,Ignorado
2017|3462,Motocicleta,Gris
2017|3463,Microbús,Blanco
2017|3464,Motocicleta,Negro
2017|3465,Motocicleta,Rojo
2017|3466,Motocicleta,Negro
2017|3467,Camión,Ignorado
2017|3468,Bus urbano,Azul
2017|3469,Motocicleta,Verde
2017|3470,Ignorado,Ignorado
2017|3471,Pick up,Ignorado
2017|3472,Motocicleta,Negro
2017|3473,Camioneta,Gris
2017|3474,Pick up,Negro
2017|3475,Ignorado,Ignorado
2017|3476,Motocicleta,Ignorado
2017|3477,Automóvil,Blanco
2017|3478,Motocicleta,Ignorado
2017|3479,Ignorado,Ignorado
2017|3480,Motocicleta,Rojo
2017|3481,Motocicleta,Azul
2017|3482,Pick up,Verde
2017|3483,Pick up,Corinto
2017|3484,Automóvil,Rojo
2017|3485,Automóvil,Gris
2017|3486,Motocicleta,Ignorado
2017|3487,Camión,Ignorado
2017|3488,Automóvil,Azul
2017|3489,Motocicleta,Negro
2017|3490,Pick up,Ignorado
2017|3491,Pick up,Blanco
2017|3492,Bus extraurbano,Rojo
2017|3493,Camioneta,Azul
2017|3494,Automóvil,Ignorado
2017|3495,Ignorado,Ignorado
2017|3496,Ignorado,Ignorado
2017|3497,Automóvil,Corinto
2017|3498,Motocicleta,Azul
2017|3499,Automóvil,Ignorado
2017|3500,Ignorado,Ignorado
2017|3501,Ignorado,Ignorado
2017|3502,Ignorado,Ignorado
2017|3503,Motocicleta,Negro
2017|3504,Ignorado,Ignorado
2017|3505,Ignorado,Ignorado
2017|3506,Ignorado,Ignorado
2017|3507,Ignorado,Ignorado
2017|3508,Ignorado,Ignorado
2017|3509,Ignorado,Ignorado
2017|3510,Motocicleta,Varios colores
2017|3511,Pick up,Negro
2017|3512,Motocicleta,Blanco
2017|3513,Pick up,Café
2017|3514,Motocicleta,Blanco
2017|3515,Pick up,Ignorado
2017|3516,Camioneta,Azul
2017|3517,Motocicleta,Azul
2017|3518,Ignorado,Ignorado
2017|3519,Ignorado,Ignorado
2017|3520,Automóvil,Blanco
2017|3521,Ignorado,Ignorado
2017|3522,Camioneta,Azul
2017|3523,Automóvil,Azul
2017|3524,Automóvil,Amarillo
2017|3525,Motocicleta,Negro
2017|3526,Cabezal,Blanco
2017|3527,Camión,Ignorado
2017|3528,Motocicleta,Ignorado
2017|3529,Automóvil,Ignorado
2017|3530,Cabezal,Ignorado
2017|3531,Motocicleta,Ignorado
2017|3532,Cabezal,Ignorado
2017|3533,Pick up,Blanco
2017|3534,Motocicleta,Ignorado
2017|3535,Automóvil,Ignorado
2017|3536,Automóvil,Ignorado
2017|3537,Automóvil,Ignorado
2017|3538,Automóvil,Corinto
2017|3539,Motocicleta,Negro
2017|3540,Motocicleta,Rojo
2017|3541,Motocicleta,Negro
2017|3542,Pick up,Negro
2017|3543,Pick up,Ignorado
2017|3544,Motocicleta,Ignorado
2017|3545,Automóvil,Gris
2017|3546,Automóvil,Gris
2017|3547,Automóvil,Blanco
2017|3548,Motocicleta,Rojo
2017|3549,Pick up,Blanco
2017|3550,Motocicleta,Negro
2017|3551,Automóvil,Verde
2017|3552,Motocicleta,Rojo
2017|3553,Pick up,Gris
2017|3554,Camioneta,Blanco
2017|3555,Moto taxi,Verde
2017|3556,Motocicleta,Negro
2017|3557,Pick up,Blanco
2017|3558,Motocicleta,Ignorado
2017|3559,Bus urbano,Verde
2017|3560,Automóvil,Ignorado
2017|3561,Automóvil,Amarillo
2017|3562,Automóvil,Ignorado
2017|3563,Motocicleta,Negro
2017|3564,Automóvil,Verde
2017|3565,Motocicleta,Negro
2017|3566,Pick up,Rojo
2017|3567,Camioneta,Verde
2017|3568,Motocicleta,Negro
2017|3569,Motocicleta,Rojo
2017|3570,Bicicleta,Ignorado
2017|3571,Motocicleta,Ignorado
2017|3572,Motocicleta,Ignorado
2017|3573,Motocicleta,Negro
2017|3574,Camioneta,Negro
2017|3575,Motocicleta,Negro
2017|3576,Motocicleta,Azul
2017|3577,Automóvil,Gris
2017|3578,Motocicleta,Azul
2017|3579,Motocicleta,Blanco
2017|3580,Automóvil,Blanco
2017|3581,Automóvil,Blanco
2017|3582,Motocicleta,Gris
2017|3583,Pick up,Gris
2017|3584,Motocicleta,Negro
2017|3585,Automóvil,Ignorado
2017|3586,Camión,Blanco
2017|3587,Motocicleta,Negro
2017|3588,Motocicleta,Azul
2017|3589,Automóvil,Beige
2017|3590,Pick up,Rojo
2017|3591,Motocicleta,Celeste
2017|3592,Camión,Blanco
2017|3593,Motocicleta,Rojo
2017|3594,Motocicleta,Rojo
2017|3595,Cabezal,Blanco
2017|3596,Automóvil,Blanco
2017|3597,Motocicleta,Azul
2017|3598,Camión,Verde
2017|3599,Ignorado,Ignorado
2017|3600,Microbús,Blanco
2017|3601,Cabezal,Blanco
2017|3602,Bus urbano,Azul
2017|3603,Bus urbano,Amarillo
2017|3604,Ignorado,Amarillo
2017|3605,Motocicleta,Rojo
2017|3606,Motocicleta,Ignorado
2017|3607,Ignorado,Ignorado
2017|3608,Pick up,Ignorado
2017|3609,Ignorado,Ignorado
2017|3610,Automóvil,Negro
2017|3611,Automóvil,Rojo
2017|3612,Ignorado,Ignorado
2017|3613,Motocicleta,Negro
2017|3614,Pick up,Gris
2017|3615,Motocicleta,Blanco
2017|3616,Motocicleta,Ignorado
2017|3617,Cabezal,Ignorado
2017|3618,Motocicleta,Ignorado
2017|3619,Ignorado,Ignorado
2017|3620,Motocicleta,Negro
2017|3621,Pick up,Blanco
2017|3622,Motocicleta,Verde
2017|3623,Cabezal,Blanco
2017|3624,Pick up,Blanco
2017|3625,Cabezal,Gris
2017|3626,Pick up,Gris
2017|3627,Motocicleta,Negro
2017|3628,Camión,Blanco
2017|3629,Camión,Blanco
2017|3630,Pick up,Azul
2017|3631,Cabezal,Amarillo
2017|3632,Automóvil,Gris
2017|3633,Automóvil,Blanco
2017|3634,Pick up,Rojo
2017|3635,Automóvil,Beige
2017|3636,Ignorado,Ignorado
2017|3637,Motocicleta,Ignorado
2017|3638,Pick up,Ignorado
2017|3639,Automóvil,Corinto
2017|3640,Automóvil,Blanco
2017|3641,Automóvil,Gris
2017|3642,Motocicleta,Rojo
2017|3643,Ignorado,Ignorado
2017|3644,Motocicleta,Ignorado
2017|3645,Pick up,Gris
2017|3646,Pick up,Gris
2017|3647,Pick up,Blanco
2017|3648,Moto taxi,Rojo
2017|3649,Pick up,Blanco
2017|3650,Motocicleta,Rojo
2017|3651,Automóvil,Beige
2017|3652,Automóvil,Negro
2017|3653,Microbús,Gris
2017|3654,Motocicleta,Gris
2017|3655,Camión,Blanco
2017|3656,Motocicleta,Negro
2017|3657,Automóvil,Gris
2017|3658,Motocicleta,Negro
2017|3659,Camioneta,Negro
2017|3660,Motocicleta,Negro
2017|3661,Automóvil,Gris
2017|3662,Motocicleta,Rojo
2017|3663,Ignorado,Ignorado
2017|3664,Motocicleta,Negro
2017|3665,Ignorado,Ignorado
2017|3666,Ignorado,Ignorado
2017|3667,Motocicleta,Ignorado
2017|3668,Motocicleta,Ignorado
2017|3669,Automóvil,Beige
2017|3670,Motocicleta,Rojo
2017|3671,Pick up,Rojo
2017|3672,Motocicleta,Ignorado
2017|3673,Pick up,Blanco
2017|3674,Pick up,Gris
2017|3675,Automóvil,Gris
2017|3676,Automóvil,Negro
2017|3677,Automóvil,Blanco
2017|3678,Motocicleta,Ignorado
2017|3679,Ignorado,Ignorado
2017|3680,Motocicleta,Negro
2017|3681,Ignorado,Ignorado
2017|3682,Motocicleta,Ignorado
2017|3683,Camioneta,Ignorado
2017|3684,Motocicleta,Negro
2017|3685,Pick up,Blanco
2017|3686,Pick up,Negro
2017|3687,Motocicleta,Ignorado
2017|3688,Automóvil,Blanco
2017|3689,Camioneta,Ignorado
2017|3690,Moto taxi,Rojo
2017|3691,Motocicleta,Negro
2017|3692,Ignorado,Negro
2017|3693,Camión,Rojo
2017|3694,Motocicleta,Ignorado
2017|3695,Motocicleta,Ignorado
2017|3696,Automóvil,Gris
2017|3697,Motocicleta,Negro
2017|3698,Camioneta,Azul
2017|3699,Motocicleta,Ignorado
2017|3700,Pick up,Ignorado
2017|3701,Bus urbano,Rojo
2017|3702,Motocicleta,Rojo
2017|3703,Bus urbano,Amarillo
2017|3704,Motocicleta,Negro
2017|3705,Camión,Blanco
2017|3706,Automóvil,Azul
2017|3707,Cabezal,Negro
2017|3708,Pick up,Gris
2017|3709,Automóvil,Celeste
2017|3710,Motocicleta,Ignorado
2017|3711,Pick up,Negro
2017|3712,Camión,Blanco
2017|3713,Automóvil,Gris
2017|3714,Motocicleta,Negro
2017|3715,Cabezal,Blanco
2017|3716,Motocicleta,Negro
2017|3717,Ignorado,Ignorado
2017|3718,Motocicleta,Rojo
2017|3719,Camión,Celeste
2017|3720,Motocicleta,Negro
2017|3721,Pick up,Azul
2017|3722,Motocicleta,Rojo
2017|3723,Cabezal,Blanco
2017|3724,Pick up,Ignorado
2017|3725,Motocicleta,Ignorado
2017|3726,Motocicleta,Rojo
2017|3727,Camión,Blanco
2017|3728,Microbús,Ignorado
2017|3729,Camioneta,Gris
2017|3730,Motocicleta,Ignorado
2017|3731,Camión,Ignorado
2017|3732,Cabezal,Rojo
2017|3733,Motocicleta,Negro
2017|3734,Automóvil,Ignorado
2017|3735,Automóvil,Café
2017|3736,Motocicleta,Blanco
2017|3737,Automóvil,Beige
2017|3738,Automóvil,Ignorado
2017|3739,Pick up,Negro
2017|3740,Motocicleta,Azul
2017|3741,Pick up,Negro
2017|3742,Camión,Blanco
2017|3743,Pick up,Gris
2017|3744,Camioneta,Negro
2017|3745,Camioneta,Negro
2017|3746,Automóvil,Gris
2017|3747,Motocicleta,Azul
2017|3748,Motocicleta,Negro
2017|3749,Motocicleta,Ignorado
2017|3750,Motocicleta,Negro
2017|3751,Motocicleta,Rojo
2017|3752,Automóvil,Gris
2017|3753,Motocicleta,Rojo
2017|3754,Bus urbano,Verde
2017|3755,Motocicleta,Ignorado
2017|3756,Automóvil,Blanco
2017|3757,Automóvil,Blanco
2017|3758,Motocicleta,Azul
2017|3759,Pick up,Gris
2017|3760,Camión,Blanco
2017|3761,Motocicleta,Ignorado
2017|3762,Motocicleta,Negro
2017|3763,Automóvil,Gris
2017|3764,Automóvil,Amarillo
2017|3765,Automóvil,Blanco
2017|3766,Motocicleta,Rojo
2017|3767,Microbús,Verde
2017|3768,Motocicleta,Negro
2017|3769,Motocicleta,Rojo
2017|3770,Motocicleta,Azul
2017|3771,Camión,Blanco
2017|3772,Pick up,Ignorado
2017|3773,Motocicleta,Rojo
2017|3774,Motocicleta,Rojo
2017|3775,Motocicleta,Negro
2017|3776,Bicicleta,Ignorado
2017|3777,Moto taxi,Rojo
2017|3778,Motocicleta,Ignorado
2017|3779,Motocicleta,Azul
2017|3780,Motocicleta,Rojo
2017|3781,Automóvil,Blanco
2017|3782,Automóvil,Negro
2017|3783,Automóvil,Celeste
2017|3784,Motocicleta,Rojo
2017|3785,Automóvil,Gris
2017|3786,Automóvil,Verde
2017|3787,Camioneta,Blanco
2017|3788,Automóvil,Rojo
2017|3789,Pick up,Celeste
2017|3790,Automóvil,Rojo
2017|3791,Automóvil,Blanco
2017|3792,Camioneta,Verde
2017|3793,Automóvil,Beige
2017|3794,Automóvil,Negro
2017|3795,Motocicleta,Negro
2017|3796,Automóvil,Blanco
2017|3797,Moto taxi,Rojo
2017|3798,Microbús,Blanco
2017|3799,Pick up,Verde
2017|3800,Camioneta,Gris
2017|3801,Pick up,Blanco
2017|3802,Taxi,Blanco
2017|3803,Motocicleta,Negro
2017|3804,Pick up,Negro
2017|3805,Motocicleta,Gris
2017|3806,Camioneta,Gris
2017|3807,Automóvil,Rojo
2017|3808,Camión,Blanco
2017|3809,Automóvil,Blanco
2017|3810,Automóvil,Gris
2017|3811,Automóvil,Rojo
2017|3812,Automóvil,Negro
2017|3813,Pick up,Ignorado
2017|3814,Ignorado,Ignorado
2017|3815,Motocicleta,Blanco
2017|3816,Pick up,Gris
2017|3817,Automóvil,Gris
2017|3818,Camioneta,Azul
2017|3819,Microbús,Verde
2017|3820,Motocicleta,Negro
2017|3821,Microbús,Gris
2017|3822,Pick up,Gris
2017|3823,Camioneta,Beige
2017|3824,Automóvil,Gris
2017|3825,Cabezal,Azul
2017|3826,Motocicleta,Rojo
2017|3827,Cabezal,Blanco
2017|3828,Motocicleta,Gris
2017|3829,Ignorado,Azul
2017|3830,Microbús,Corinto
2017|3831,Motocicleta,Negro
2017|3832,Camioneta,Gris
2017|3833,Motocicleta,Rojo
2017|3834,Camioneta,Gris
2017|3835,Automóvil,Rojo
2017|3836,Motocicleta,Blanco
2017|3837,Pick up,Verde
2017|3838,Microbús,Azul
2017|3839,Pick up,Gris
2017|3840,Motocicleta,Rojo
2017|3841,Camioneta,Ignorado
2017|3842,Motocicleta,Negro
2017|3843,Automóvil,Negro
2017|3844,Automóvil,Negro
2017|3845,Motocicleta,Rojo
2017|3846,Automóvil,Gris
2017|3847,Motocicleta,Azul
2017|3848,Pick up,Ignorado
2017|3849,Motocicleta,Azul
2017|3850,Camión,Ignorado
2017|3851,Camión,Ignorado
2017|3852,Automóvil,Ignorado
2017|3853,Cabezal,Azul
2017|3854,Pick up,Café
2017|3855,Motocicleta,Rojo
2017|3856,Camión,Anaranjado
2017|3857,Motocicleta,Negro
2017|3858,Jeep,Ignorado
2017|3859,Automóvil,Rojo
2017|3860,Motocicleta,Gris
2017|3861,Automóvil,Gris
2017|3862,Bus urbano,Ignorado
2017|3863,Motocicleta,Ignorado
2017|3864,Camioneta,Gris
2017|3865,Motocicleta,Ignorado
2017|3866,Pick up,Rojo
2017|3867,Moto taxi,Rojo
2017|3868,Automóvil,Negro
2017|3869,Camioneta,Ignorado
2017|3870,Automóvil,Ignorado
2017|3871,Motocicleta,Ignorado
2017|3872,Automóvil,Verde
2017|3873,Pick up,Ignorado
2017|3874,Automóvil,Gris
2017|3875,Motocicleta,Gris
2017|3876,Automóvil,Blanco
2017|3877,Automóvil,Negro
2017|3878,Automóvil,Gris
2017|3879,Pick up,Corinto
2017|3880,Automóvil,Azul
2017|3881,Ignorado,Ignorado
2017|3882,Moto taxi,Ignorado
2017|3883,Automóvil,Blanco
2017|3884,Automóvil,Gris
2017|3885,Pick up,Ignorado
2017|3886,Automóvil,Negro
2017|3887,Taxi,Blanco
2017|3888,Camioneta,Blanco
2017|3889,Bus urbano,Rojo
2017|3890,Motocicleta,Negro
2017|3891,Pick up,Azul
2017|3892,Motocicleta,Azul
2017|3893,Motocicleta,Blanco
2017|3894,Moto taxi,Rojo
2017|3895,Moto taxi,Ignorado
2017|3896,Automóvil,Blanco
2017|3897,Ignorado,Ignorado
2017|3898,Motocicleta,Negro
2017|3899,Bus urbano,Amarillo
2017|3900,Moto taxi,Rojo
2017|3901,Motocicleta,Negro
2017|3902,Ignorado,Ignorado
2017|3903,Motocicleta,Ignorado
2017|3904,Camión,Ignorado
2017|3905,Pick up,Ignorado
2017|3906,Motocicleta,Negro
2017|3907,Motocicleta,Ignorado
2017|3908,Camión,Ignorado
2017|3909,Microbús,Ignorado
2017|3910,Automóvil,Corinto
2017|3911,Motocicleta,Azul
2017|3912,Bus urbano,Blanco
2017|3913,Camión,Blanco
2017|3914,Automóvil,Azul
2017|3915,Motocicleta,Negro
2017|3916,Camioneta,Negro
2017|3917,Bus urbano,Amarillo
2017|3918,Motocicleta,Azul
2017|3919,Motocicleta,Rojo
2017|3920,Ignorado,Ignorado
2017|3921,Motocicleta,Ignorado
2017|3922,Camioneta,Blanco
2017|3923,Motocicleta,Negro
2017|3924,Pick up,Gris
2017|3925,Pick up,Azul
2017|3926,Motocicleta,Ignorado
2017|3927,Automóvil,Verde
2017|3928,Motocicleta,Negro
2017|3929,Motocicleta,Ignorado
2017|3930,Motocicleta,Azul
2017|3931,Motocicleta,Negro
2017|3932,Automóvil,Gris
2017|3933,Motocicleta,Rojo
2017|3934,Automóvil,Gris
2017|3935,Panel,Blanco
2017|3936,Motocicleta,Blanco
2017|3937,Bus urbano,Blanco
2017|3938,Camioneta,Ignorado
2017|3939,Automóvil,Gris
2017|3940,Motocicleta,Blanco
2017|3941,Motocicleta,Negro
2017|3942,Motocicleta,Ignorado
2017|3943,Pick up,Blanco
2017|3944,Automóvil,Ignorado
2017|3945,Motocicleta,Ignorado
2017|3946,Camioneta,Gris
2017|3947,Camioneta,Gris
2017|3948,Pick up,Negro
2017|3949,Motocicleta,Negro
2017|3950,Motocicleta,Negro
2017|3951,Camioneta,Blanco
2017|3952,Ignorado,Ignorado
2017|3953,Motocicleta,Azul
2017|3954,Ignorado,Ignorado
2017|3955,Moto taxi,Rojo
2017|3956,Automóvil,Gris
2017|3957,Automóvil,Verde
2017|3958,Pick up,Azul
2017|3959,Automóvil,Gris
2017|3960,Motocicleta,Rojo
2017|3961,Motocicleta,Negro
2017|3962,Motocicleta,Rojo
2017|3963,Bus urbano,Blanco
2017|3964,Automóvil,Ignorado
2017|3965,Automóvil,Corinto
2017|3966,Automóvil,Gris
2017|3967,Automóvil,Corinto
2017|3968,Motocicleta,Negro
2017|3969,Automóvil,Rojo
2017|3970,Motocicleta,Blanco
2017|3971,Motocicleta,Rojo
2017|3972,Motocicleta,Negro
2017|3973,Bus urbano,Rojo
2017|3974,Camioneta,Ignorado
2017|3975,Motocicleta,Negro
2017|3976,Automóvil,Verde
2017|3977,Motocicleta,Azul
2017|3978,Automóvil,Blanco
2017|3979,Motocicleta,Negro
2017|3980,Automóvil,Ignorado
2017|3981,Automóvil,Negro
2017|3982,Automóvil,Ignorado
2017|3983,Motocicleta,Rojo
2017|3984,Motocicleta,Gris
2017|3985,Automóvil,Negro
2017|3986,Motocicleta,Rojo
2017|3987,Camioneta,Gris
2017|3988,Motocicleta,Negro
2017|3989,Camión,Amarillo
2017|3990,Pick up,Rojo
2017|3991,Camión,Blanco
2017|3992,Motocicleta,Ignorado
2017|3993,Motocicleta,Rojo
2017|3994,Motocicleta,Rojo
2017|3995,Automóvil,Gris
2017|3996,Bus urbano,Blanco
2017|3997,Motocicleta,Negro
2017|3998,Motocicleta,Negro
2017|3999,Motocicleta,Gris
2017|4000,Motocicleta,Rojo
2017|4001,Automóvil,Ignorado
2017|4002,Motocicleta,Azul
2017|4003,Motocicleta,Rojo
2017|4004,Ignorado,Ignorado
2017|4005,Motocicleta,Rojo
2017|4006,Automóvil,Gris
2017|4007,Bus urbano,Blanco
2017|4008,Camioneta,Ignorado
2017|4009,Ignorado,Ignorado
2017|4010,Ignorado,Ignorado
2017|4011,Ignorado,Ignorado
2017|4012,Automóvil,Ignorado
2017|4013,Camión,Ignorado
2017|4014,Ignorado,Ignorado
2017|4015,Ignorado,Ignorado
2017|4016,Motocicleta,Ignorado
2017|4017,Automóvil,Ignorado
2017|4018,Ignorado,Ignorado
2017|4019,Ignorado,Ignorado
2017|4020,Ignorado,Ignorado
2017|4021,Pick up,Ignorado
2017|4022,Ignorado,Ignorado
2017|4023,Pick up,Blanco
2017|4024,Pick up,Blanco
2017|4025,Ignorado,Ignorado
2017|4026,Microbús,Azul
2017|4027,Pick up,Blanco
2017|4028,Bus urbano,Rojo
2017|4029,Ignorado,Ignorado
2017|4030,Ignorado,Ignorado
2017|4031,Motocicleta,Gris
2017|4032,Pick up,Celeste
2017|4033,Camión,Blanco
2017|4034,Bus urbano,Ignorado
2017|4035,Pick up,Café
2017|4036,Ignorado,Ignorado
2017|4037,Motocicleta,Ignorado
2017|4038,Pick up,Gris
2017|4039,Ignorado,Ignorado
2017|4040,Pick up,Azul
2017|4041,Motocicleta,Negro
2017|4042,Motocicleta,Ignorado
2017|4043,Camioneta,Blanco
2017|4044,Cabezal,Gris
2017|4045,Ignorado,Ignorado
2017|4046,Camión,Blanco
2017|4047,Pick up,Rojo
2017|4048,Ignorado,Ignorado
2017|4049,Automóvil,Ignorado
2017|4050,Motocicleta,Negro
2017|4051,Ignorado,Ignorado
2017|4052,Motocicleta,Ignorado
2017|4053,Pick up,Azul
2017|4054,Pick up,Azul
2017|4055,Bus urbano,Celeste
2017|4056,Ignorado,Ignorado
2017|4057,Ignorado,Ignorado
2017|4058,Ignorado,Ignorado
2017|4059,Ignorado,Ignorado
2017|4060,Ignorado,Ignorado
2017|4061,Motocicleta,Negro
2017|4062,Automóvil,Gris
2017|4063,Automóvil,Café
2017|4064,Automóvil,Negro
2017|4065,Motocicleta,Negro
2017|4066,Motocicleta,Rojo
2017|4067,Pick up,Gris
2017|4068,Automóvil,Negro
2017|4069,Bus extraurbano,Varios colores
2017|4070,Automóvil,Gris
2017|4071,Motocicleta,Gris
2017|4072,Motocicleta,Gris
2017|4073,Camioneta,Gris
2017|4074,Ignorado,Ignorado
2017|4075,Camión,Blanco
2017|4076,Ignorado,Ignorado
2017|4077,Motocicleta,Azul
2017|4078,Camioneta,Beige
2017|4079,Ignorado,Ignorado
2017|4080,Motocicleta,Ignorado
2017|4081,Cabezal,Blanco
2017|4082,Camión,Blanco
2017|4083,Ignorado,Ignorado
2017|4084,Camión,Blanco
2017|4085,Bus urbano,Verde
2017|4086,Ignorado,Ignorado
2017|4087,Automóvil,Rojo
2017|4088,Camioneta,Ignorado
2017|4089,Automóvil,Ignorado
2017|4090,Ignorado,Ignorado
2017|4091,Motocicleta,Negro
2017|4092,Ignorado,Ignorado
2017|4093,Camioneta,Ignorado
2017|4094,Automóvil,Gris
2017|4095,Automóvil,Ignorado
2017|4096,Pick up,Rojo
2017|4097,Moto taxi,Blanco
2017|4098,Moto taxi,Rojo
2017|4099,Motocicleta,Rojo
2017|4100,Ignorado,Ignorado
2017|4101,Motocicleta,Rojo
2017|4102,Cabezal,Azul
2017|4103,Ignorado,Ignorado
2017|4104,Pick up,Gris
2017|4105,Motocicleta,Azul
2017|4106,Bus extraurbano,Verde
2017|4107,Cabezal,Blanco
2017|4108,Automóvil,Corinto
2017|4109,Pick up,Ignorado
2017|4110,Automóvil,Gris
2017|4111,Automóvil,Ignorado
2017|4112,Motocicleta,Ignorado
2017|4113,Motocicleta,Ignorado
2017|4114,Motocicleta,Ignorado
2017|4115,Automóvil,Azul
2017|4116,Ignorado,Ignorado
2017|4117,Motocicleta,Negro
2017|4118,Ignorado,Ignorado
2017|4119,Ignorado,Ignorado
2017|4120,Camión,Blanco
2017|4121,Ignorado,Ignorado
2017|4122,Ignorado,Ignorado
2017|4123,Ignorado,Ignorado
2017|4124,Pick up,Ignorado
2017|4125,Automóvil,Ignorado
2017|4126,Motocicleta,Ignorado
2017|4127,Ignorado,Ignorado
2017|4128,Motocicleta,Ignorado
2017|4129,Automóvil,Ignorado
2017|4130,Automóvil,Ignorado
2017|4131,Motocicleta,Azul
2017|4132,Motocicleta,Negro
2017|4133,Automóvil,Blanco
2017|4134,Automóvil,Blanco
2017|4135,Ignorado,Ignorado
2017|4136,Motocicleta,Negro
2017|4137,Bus urbano,Azul
2017|4138,Automóvil,Ignorado
2017|4139,Cabezal,Blanco
2017|4140,Camioneta,Blanco
2017|4141,Automóvil,Ignorado
2017|4142,Motocicleta,Ignorado
2017|4143,Motocicleta,Blanco
2017|4144,Camioneta,Celeste
2017|4145,Automóvil,Rojo
2017|4146,Automóvil,Blanco
2017|4147,Automóvil,Gris
2017|4148,Pick up,Verde
2017|4149,Automóvil,Gris
2017|4150,Pick up,Gris
2017|4151,Motocicleta,Negro
2017|4152,Automóvil,Negro
2017|4153,Motocicleta,Rojo
2017|4154,Pick up,Negro
2017|4155,Automóvil,Verde
2017|4156,Motocicleta,Negro
2017|4157,Motocicleta,Negro
2017|4158,Motocicleta,Rojo
2017|4159,Camión,Blanco
2017|4160,Automóvil,Rojo
2017|4161,Motocicleta,Rojo
2017|4162,Automóvil,Blanco
2017|4163,Pick up,Gris
2017|4164,Motocicleta,Azul
2017|4165,Camioneta,Rojo
2017|4166,Motocicleta,Gris
2017|4167,Pick up,Celeste
