acc_id,anio_int,mes_num,dia_sem_ocu,hora,zona_str,depto_std,tipo_eve_norm
2013|1,2013,1.0,Martes,3.0,,Guatemala,
2013|2,2013,1.0,Martes,5.0,,Guatemala,
2013|3,2013,1.0,Martes,3.0,,Guatemala,
2013|4,2013,1.0,Martes,0.0,,Zacapa,
2013|5,2013,1.0,Martes,18.0,,Zacapa,
2013|6,2013,1.0,Martes,0.0,,Escuintla,
2013|7,2013,1.0,Martes,11.0,,Quetzaltenango,
2013|8,2013,1.0,Martes,1.0,,San Marcos,
2013|9,2013,1.0,Martes,7.0,,Huehuetenango,
2013|10,2013,1.0,Martes,8.0,,Alta Verapaz,
2013|11,2013,1.0,Martes,3.0,,Izabal,
2013|12,2013,1.0,Martes,4.0,,Sacatepéquez,
2013|13,2013,1.0,Martes,2.0,,Sacatepéquez,
2013|14,2013,1.0,Miercoles,15.0,,Guatemala,
2013|15,2013,1.0,Miercoles,7.0,,Guatemala,
2013|16,2013,1.0,Miercoles,22.0,,Guatemala,
2013|17,2013,1.0,Miercoles,7.0,,Escuintla,
2013|18,2013,1.0,Miercoles,10.0,,Santa Rosa,
2013|19,2013,1.0,Miercoles,18.0,,Huehuetenango,
2013|20,2013,1.0,Miercoles,10.0,,Alta Verapaz,
2013|21,2013,1.0,Jueves,11.0,,Guatemala,
2013|22,2013,1.0,Jueves,21.0,,Guatemala,
2013|23,2013,1.0,Jueves,14.0,,Escuintla,
2013|24,2013,1.0,Jueves,19.0,,Quetzaltenango,
2013|25,2013,1.0,Jueves,20.0,,Huehuetenango,
2013|26,2013,1.0,Jueves,22.0,,El Progreso,
2013|27,2013,1.0,Jueves,16.0,,Sololá,
2013|28,2013,1.0,Viernes,17.0,,Guatemala,
2013|29,2013,1.0,Viernes,7.0,,Guatemala,
2013|30,2013,1.0,Viernes,6.0,,Chiquimula,
2013|31,2013,1.0,Viernes,15.0,,Escuintla,
2013|32,2013,1.0,Viernes,8.0,,Suchitepéquez,
2013|33,2013,1.0,Viernes,20.0,,Quetzaltenango,
2013|34,2013,1.0,Viernes,18.0,,Baja Verapaz,
2013|35,2013,1.0,Viernes,14.0,,El Progreso,
2013|36,2013,1.0,Viernes,17.0,,Sololá,
2013|37,2013,1.0,Sabado,8.0,,Guatemala,
2013|38,2013,1.0,Sabado,12.0,,Chiquimula,
2013|39,2013,1.0,Sabado,8.0,,Suchitepéquez,
2013|40,2013,1.0,Sabado,7.0,,Quetzaltenango,
2013|41,2013,1.0,Sabado,9.0,,Huehuetenango,
2013|42,2013,1.0,Sabado,23.0,,El Progreso,
2013|43,2013,1.0,Sabado,16.0,,Izabal,
2013|44,2013,1.0,Domingo,9.0,,Guatemala,
2013|45,2013,1.0,Domingo,0.0,,Guatemala,
2013|46,2013,1.0,Domingo,8.0,,Zacapa,
2013|47,2013,1.0,Domingo,11.0,,Escuintla,
2013|48,2013,1.0,Domingo,19.0,,Suchitepéquez,
2013|49,2013,1.0,Domingo,23.0,,Retalhuleu,
2013|50,2013,1.0,Domingo,17.0,,Huehuetenango,
2013|51,2013,1.0,Domingo,0.0,,Totonicapán,
2013|52,2013,1.0,Domingo,20.0,,El Progreso,
2013|53,2013,1.0,Domingo,22.0,,Quiché,
2013|54,2013,1.0,Domingo,13.0,,Chimaltenango,
2013|55,2013,1.0,Lunes,5.0,,Guatemala,
2013|56,2013,1.0,Lunes,17.0,,Jutiapa,
2013|57,2013,1.0,Lunes,19.0,,Jutiapa,
2013|58,2013,1.0,Lunes,13.0,,Suchitepéquez,
2013|59,2013,1.0,Lunes,15.0,,Quetzaltenango,
2013|60,2013,1.0,Lunes,11.0,,Totonicapán,
2013|61,2013,1.0,Lunes,2.0,,Sacatepéquez,
2013|62,2013,1.0,Martes,12.0,,Zacapa,
2013|63,2013,1.0,Martes,11.0,,Guatemala,
2013|64,2013,1.0,Martes,6.0,,Chimaltenango,
2013|65,2013,1.0,Martes,17.0,,Zacapa,
2013|66,2013,1.0,Martes,19.0,,San Marcos,
2013|67,2013,1.0,Miercoles,7.0,,Guatemala,
2013|68,2013,1.0,Miercoles,8.0,,Sololá,
2013|69,2013,1.0,Jueves,8.0,,Guatemala,
2013|70,2013,1.0,Jueves,15.0,,Guatemala,
2013|71,2013,1.0,Jueves,11.0,,Chiquimula,
2013|72,2013,1.0,Jueves,7.0,,Santa Rosa,
2013|73,2013,1.0,Jueves,20.0,,Suchitepéquez,
2013|74,2013,1.0,Jueves,20.0,,Suchitepéquez,
2013|75,2013,1.0,Jueves,14.0,,San Marcos,
2013|76,2013,1.0,Jueves,4.0,,Alta Verapaz,
2013|77,2013,1.0,Jueves,20.0,,Quiché,
2013|78,2013,1.0,Jueves,5.0,,Chimaltenango,
2013|79,2013,1.0,Viernes,9.0,,Guatemala,
2013|80,2013,1.0,Viernes,7.0,,Guatemala,
2013|81,2013,1.0,Viernes,1.0,,Guatemala,
2013|82,2013,1.0,Viernes,19.0,,Guatemala,
2013|83,2013,1.0,Viernes,18.0,,Escuintla,
2013|84,2013,1.0,Viernes,8.0,,Suchitepéquez,
2013|85,2013,1.0,Viernes,4.0,,San Marcos,
2013|86,2013,1.0,Viernes,5.0,,Alta Verapaz,
2013|87,2013,1.0,Viernes,16.0,,Izabal,
2013|88,2013,1.0,Viernes,16.0,,Izabal,
2013|89,2013,1.0,Viernes,19.0,,Sololá,
2013|90,2013,1.0,Sabado,23.0,,Guatemala,
2013|91,2013,1.0,Sabado,1.0,,Guatemala,
2013|92,2013,1.0,Sabado,21.0,,Guatemala,
2013|93,2013,1.0,Sabado,9.0,,Guatemala,
2013|94,2013,1.0,Sabado,18.0,,Guatemala,
2013|95,2013,1.0,Sabado,21.0,,Guatemala,
2013|96,2013,1.0,Sabado,2.0,,Guatemala,
2013|97,2013,1.0,Sabado,23.0,,Guatemala,
2013|98,2013,1.0,Sabado,19.0,,Guatemala,
2013|99,2013,1.0,Sabado,9.0,,Petén,
2013|100,2013,1.0,Sabado,2.0,,Petén,
2013|101,2013,1.0,Domingo,20.0,,Guatemala,
2013|102,2013,1.0,Domingo,15.0,,Guatemala,
2013|103,2013,1.0,Domingo,18.0,,Chiquimula,
2013|104,2013,1.0,Domingo,19.0,,Escuintla,
2013|105,2013,1.0,Domingo,15.0,,Santa Rosa,
2013|106,2013,1.0,Domingo,11.0,,Santa Rosa,
2013|107,2013,1.0,Domingo,19.0,,Suchitepéquez,
2013|108,2013,1.0,Domingo,3.0,,Suchitepéquez,
2013|109,2013,1.0,Domingo,4.0,,San Marcos,
2013|110,2013,1.0,Domingo,21.0,,El Progreso,
2013|111,2013,1.0,Domingo,23.0,,Chimaltenango,
2013|112,2013,1.0,Lunes,20.0,,Jutiapa,
2013|113,2013,1.0,Lunes,6.0,,Escuintla,
2013|114,2013,1.0,Lunes,7.0,,Santa Rosa,
2013|115,2013,1.0,Lunes,19.0,,Huehuetenango,
2013|116,2013,1.0,Lunes,12.0,,Alta Verapaz,
2013|117,2013,1.0,Lunes,0.0,,Chimaltenango,
2013|118,2013,1.0,Martes,4.0,,Guatemala,
2013|119,2013,1.0,Martes,2.0,,Guatemala,
2013|120,2013,1.0,Martes,21.0,,Jalapa,
2013|121,2013,1.0,Martes,17.0,,Chiquimula,
2013|122,2013,1.0,Martes,16.0,,Santa Rosa,
2013|123,2013,1.0,Martes,19.0,,Totonicapán,
2013|124,2013,1.0,Martes,2.0,,Alta Verapaz,
2013|125,2013,1.0,Miercoles,13.0,,Guatemala,
2013|126,2013,1.0,Miercoles,16.0,,Guatemala,
2013|127,2013,1.0,Miercoles,4.0,,Guatemala,
2013|128,2013,1.0,Miercoles,1.0,,Guatemala,
2013|129,2013,1.0,Miercoles,7.0,,Guatemala,
2013|130,2013,1.0,Miercoles,20.0,,Escuintla,
2013|131,2013,1.0,Miercoles,14.0,,Suchitepéquez,
2013|132,2013,1.0,Miercoles,20.0,,Quetzaltenango,
2013|133,2013,1.0,Miercoles,19.0,,Alta Verapaz,
2013|134,2013,1.0,Miercoles,11.0,,El Progreso,
2013|135,2013,1.0,Miercoles,19.0,,Sololá,
2013|136,2013,1.0,Miercoles,7.0,,Chimaltenango,
2013|137,2013,1.0,Jueves,0.0,,Guatemala,
2013|138,2013,1.0,Jueves,15.0,,Guatemala,
2013|139,2013,1.0,Jueves,16.0,,Guatemala,
2013|140,2013,1.0,Jueves,13.0,,Escuintla,
2013|141,2013,1.0,Jueves,16.0,,Santa Rosa,
2013|142,2013,1.0,Jueves,17.0,,San Marcos,
2013|143,2013,1.0,Jueves,10.0,,El Progreso,
2013|144,2013,1.0,Jueves,16.0,,Sacatepéquez,
2013|145,2013,1.0,Jueves,20.0,,Guatemala,
2013|146,2013,1.0,Jueves,19.0,,Escuintla,
2013|147,2013,1.0,Jueves,22.0,,Quetzaltenango,
2013|148,2013,1.0,Jueves,8.0,,Alta Verapaz,
2013|149,2013,1.0,Viernes,18.0,,Guatemala,
2013|150,2013,1.0,Viernes,22.0,,Santa Rosa,
2013|151,2013,1.0,Viernes,2.0,,Quetzaltenango,
2013|152,2013,1.0,Viernes,14.0,,Quetzaltenango,
2013|153,2013,1.0,Viernes,21.0,,Totonicapán,
2013|154,2013,1.0,Viernes,12.0,,Quiché,
2013|155,2013,1.0,Sabado,23.0,,Guatemala,
2013|156,2013,1.0,Sabado,1.0,,Guatemala,
2013|157,2013,1.0,Sabado,3.0,,Guatemala,
2013|158,2013,1.0,Sabado,13.0,,Escuintla,
2013|159,2013,1.0,Sabado,21.0,,Santa Rosa,
2013|160,2013,1.0,Sabado,11.0,,El Progreso,
2013|161,2013,1.0,Sabado,20.0,,El Progreso,
2013|162,2013,1.0,Sabado,22.0,,Sololá,
2013|163,2013,1.0,Domingo,23.0,,Guatemala,
2013|164,2013,1.0,Domingo,0.0,,Guatemala,
2013|165,2013,1.0,Domingo,2.0,,Guatemala,
2013|166,2013,1.0,Domingo,2.0,,Guatemala,
2013|167,2013,1.0,Domingo,2.0,,Guatemala,
2013|168,2013,1.0,Domingo,2.0,,Guatemala,
2013|169,2013,1.0,Domingo,3.0,,Guatemala,
2013|170,2013,1.0,Domingo,6.0,,Jutiapa,
2013|171,2013,1.0,Domingo,16.0,,Jutiapa,
2013|172,2013,1.0,Domingo,11.0,,Chiquimula,
2013|173,2013,1.0,Domingo,2.0,,Escuintla,
2013|174,2013,1.0,Domingo,7.0,,Escuintla,
2013|175,2013,1.0,Domingo,0.0,,Quetzaltenango,
2013|176,2013,1.0,Domingo,14.0,,Chimaltenango,
2013|177,2013,1.0,Lunes,0.0,,Guatemala,
2013|178,2013,1.0,Lunes,16.0,,Guatemala,
2013|179,2013,1.0,Lunes,12.0,,Retalhuleu,
2013|180,2013,1.0,Lunes,16.0,,San Marcos,
2013|181,2013,1.0,Lunes,19.0,,Totonicapán,
2013|182,2013,1.0,Lunes,12.0,,Sacatepéquez,
2013|183,2013,1.0,Martes,16.0,,Jutiapa,
2013|184,2013,1.0,Martes,10.0,,Suchitepéquez,
2013|185,2013,1.0,Martes,17.0,,Chimaltenango,
2013|186,2013,1.0,Miercoles,12.0,,Guatemala,
2013|187,2013,1.0,Miercoles,17.0,,Guatemala,
2013|188,2013,1.0,Miercoles,21.0,,Guatemala,
2013|189,2013,1.0,Miercoles,16.0,,Guatemala,
2013|190,2013,1.0,Miercoles,18.0,,San Marcos,
2013|191,2013,1.0,Miercoles,18.0,,Huehuetenango,
2013|192,2013,1.0,Miercoles,0.0,,Huehuetenango,
2013|193,2013,1.0,Miercoles,20.0,,Baja Verapaz,
2013|194,2013,1.0,Miercoles,20.0,,Petén,
2013|195,2013,1.0,Miercoles,14.0,,Chimaltenango,
2013|196,2013,1.0,Miercoles,14.0,,Sacatepéquez,
2013|197,2013,1.0,Jueves,8.0,,Guatemala,
2013|198,2013,1.0,Jueves,17.0,,Guatemala,
2013|199,2013,1.0,Jueves,16.0,,Guatemala,
2013|200,2013,1.0,Jueves,21.0,,Guatemala,
2013|201,2013,1.0,Jueves,12.0,,Jutiapa,
2013|202,2013,1.0,Jueves,22.0,,Jalapa,
2013|203,2013,1.0,Jueves,0.0,,Zacapa,
2013|204,2013,1.0,Jueves,5.0,,Santa Rosa,
2013|205,2013,1.0,Jueves,15.0,,Huehuetenango,
2013|206,2013,1.0,Jueves,1.0,,Alta Verapaz,
2013|207,2013,1.0,Jueves,15.0,,El Progreso,
2013|208,2013,1.0,Jueves,0.0,,Petén,
2013|209,2013,1.0,Jueves,19.0,,Quiché,
2013|210,2013,1.0,Viernes,0.0,,Guatemala,
2013|211,2013,1.0,Viernes,8.0,,Guatemala,
2013|212,2013,1.0,Viernes,19.0,,Chiquimula,
2013|213,2013,1.0,Viernes,19.0,,Zacapa,
2013|214,2013,1.0,Viernes,6.0,,Escuintla,
2013|215,2013,1.0,Viernes,23.0,,Retalhuleu,
2013|216,2013,1.0,Viernes,20.0,,Quetzaltenango,
2013|217,2013,1.0,Viernes,23.0,,Quetzaltenango,
2013|218,2013,1.0,Viernes,12.0,,Quetzaltenango,
2013|219,2013,1.0,Viernes,14.0,,Quetzaltenango,
2013|220,2013,1.0,Viernes,18.0,,Totonicapán,
2013|221,2013,1.0,Sabado,22.0,,Guatemala,
2013|222,2013,1.0,Sabado,0.0,,Guatemala,
2013|223,2013,1.0,Sabado,4.0,,Guatemala,
2013|224,2013,1.0,Sabado,17.0,,Santa Rosa,
2013|225,2013,1.0,Sabado,22.0,,Suchitepéquez,
2013|226,2013,1.0,Sabado,0.0,,Retalhuleu,
2013|227,2013,1.0,Sabado,11.0,,Huehuetenango,
2013|228,2013,1.0,Domingo,4.0,,Guatemala,
2013|229,2013,1.0,Domingo,20.0,,Guatemala,
2013|230,2013,1.0,Domingo,15.0,,Guatemala,
2013|231,2013,1.0,Domingo,0.0,,Guatemala,
2013|232,2013,1.0,Domingo,17.0,,Guatemala,
2013|233,2013,1.0,Domingo,15.0,,Jalapa,
2013|234,2013,1.0,Domingo,3.0,,Chiquimula,
2013|235,2013,1.0,Domingo,21.0,,Zacapa,
2013|236,2013,1.0,Domingo,1.0,,Escuintla,
2013|237,2013,1.0,Domingo,17.0,,Santa Rosa,
2013|238,2013,1.0,Domingo,17.0,,Quetzaltenango,
2013|239,2013,1.0,Domingo,16.0,,Baja Verapaz,
2013|240,2013,1.0,Domingo,16.0,,Baja Verapaz,
2013|241,2013,1.0,Domingo,22.0,,El Progreso,
2013|242,2013,1.0,Lunes,23.0,,Guatemala,
2013|243,2013,1.0,Lunes,20.0,,Guatemala,
2013|244,2013,1.0,Lunes,18.0,,Guatemala,
2013|245,2013,1.0,Lunes,0.0,,Jalapa,
2013|246,2013,1.0,Lunes,17.0,,Santa Rosa,
2013|247,2013,1.0,Lunes,17.0,,Petén,
2013|248,2013,1.0,Lunes,16.0,,Petén,
2013|249,2013,1.0,Martes,10.0,,Guatemala,
2013|250,2013,1.0,Martes,8.0,,Zacapa,
2013|251,2013,1.0,Martes,22.0,,Retalhuleu,
2013|252,2013,1.0,Martes,15.0,,Alta Verapaz,
2013|253,2013,1.0,Martes,18.0,,Izabal,
2013|254,2013,1.0,Martes,16.0,,Petén,
2013|255,2013,1.0,Martes,18.0,,Petén,
2013|256,2013,1.0,Miercoles,22.0,,Chiquimula,
2013|257,2013,1.0,Miercoles,17.0,,Suchitepéquez,
2013|258,2013,1.0,Miercoles,15.0,,Retalhuleu,
2013|259,2013,1.0,Miercoles,16.0,,Chimaltenango,
2013|260,2013,1.0,Jueves,20.0,,Guatemala,
2013|261,2013,1.0,Jueves,19.0,,Chiquimula,
2013|262,2013,1.0,Jueves,6.0,,Zacapa,
2013|263,2013,1.0,Jueves,23.0,,Suchitepéquez,
2013|264,2013,1.0,Jueves,14.0,,Izabal,
2013|265,2013,1.0,Jueves,14.0,,Petén,
2013|266,2013,1.0,Jueves,11.0,,Chimaltenango,
2013|267,2013,1.0,Jueves,20.0,,Chimaltenango,
2013|268,2013,2.0,Viernes,12.0,,Guatemala,
2013|269,2013,2.0,Viernes,9.0,,Guatemala,
2013|270,2013,2.0,Viernes,1.0,,Quetzaltenango,
2013|271,2013,2.0,Sabado,6.0,,Guatemala,
2013|272,2013,2.0,Sabado,7.0,,Guatemala,
2013|273,2013,2.0,Sabado,8.0,,Guatemala,
2013|274,2013,2.0,Sabado,9.0,,Guatemala,
2013|275,2013,2.0,Sabado,23.0,,Guatemala,
2013|276,2013,2.0,Sabado,11.0,,Guatemala,
2013|277,2013,2.0,Sabado,8.0,,Guatemala,
2013|278,2013,2.0,Sabado,7.0,,Guatemala,
2013|279,2013,2.0,Sabado,22.0,,Guatemala,
2013|280,2013,2.0,Sabado,21.0,,Guatemala,
2013|281,2013,2.0,Sabado,0.0,,Guatemala,
2013|282,2013,2.0,Sabado,13.0,,Guatemala,
2013|283,2013,2.0,Sabado,13.0,,Escuintla,
2013|284,2013,2.0,Sabado,0.0,,Escuintla,
2013|285,2013,2.0,Sabado,21.0,,Escuintla,
2013|286,2013,2.0,Sabado,18.0,,Suchitepéquez,
2013|287,2013,2.0,Sabado,19.0,,Retalhuleu,
2013|288,2013,2.0,Sabado,19.0,,Quetzaltenango,
2013|289,2013,2.0,Sabado,16.0,,Quetzaltenango,
2013|290,2013,2.0,Sabado,0.0,,Alta Verapaz,
2013|291,2013,2.0,Sabado,8.0,,Izabal,
2013|292,2013,2.0,Sabado,8.0,,Quiché,
2013|293,2013,2.0,Sabado,14.0,,Quiché,
2013|294,2013,2.0,Sabado,11.0,,Sacatepéquez,
2013|295,2013,2.0,Sabado,11.0,,Sacatepéquez,
2013|296,2013,2.0,Domingo,3.0,,Guatemala,
2013|297,2013,2.0,Domingo,0.0,,Guatemala,
2013|298,2013,2.0,Domingo,23.0,,Guatemala,
2013|299,2013,2.0,Domingo,14.0,,Guatemala,
2013|300,2013,2.0,Domingo,14.0,,Guatemala,
2013|301,2013,2.0,Domingo,16.0,,Guatemala,
2013|302,2013,2.0,Domingo,9.0,,Jutiapa,
2013|303,2013,2.0,Domingo,20.0,,Jalapa,
2013|304,2013,2.0,Domingo,12.0,,Zacapa,
2013|305,2013,2.0,Domingo,23.0,,Escuintla,
2013|306,2013,2.0,Domingo,15.0,,Escuintla,
2013|307,2013,2.0,Domingo,23.0,,Santa Rosa,
2013|308,2013,2.0,Domingo,22.0,,Quetzaltenango,
2013|309,2013,2.0,Domingo,0.0,,Quetzaltenango,
2013|310,2013,2.0,Domingo,21.0,,San Marcos,
2013|311,2013,2.0,Domingo,20.0,,Alta Verapaz,
2013|312,2013,2.0,Domingo,11.0,,Alta Verapaz,
2013|313,2013,2.0,Domingo,21.0,,Izabal,
2013|314,2013,2.0,Domingo,4.0,,Izabal,
2013|315,2013,2.0,Domingo,5.0,,Sacatepéquez,
2013|316,2013,2.0,Lunes,6.0,,Guatemala,
2013|317,2013,2.0,Lunes,23.0,,Guatemala,
2013|318,2013,2.0,Lunes,23.0,,Guatemala,
2013|319,2013,2.0,Lunes,0.0,,Guatemala,
2013|320,2013,2.0,Lunes,19.0,,Escuintla,
2013|321,2013,2.0,Lunes,15.0,,Huehuetenango,
2013|322,2013,2.0,Lunes,20.0,,Huehuetenango,
2013|323,2013,2.0,Lunes,0.0,,Alta Verapaz,
2013|324,2013,2.0,Lunes,21.0,,Sacatepéquez,
2013|325,2013,2.0,Martes,8.0,,Guatemala,
2013|326,2013,2.0,Martes,9.0,,Guatemala,
2013|327,2013,2.0,Martes,23.0,,Jutiapa,
2013|328,2013,2.0,Martes,6.0,,Jutiapa,
2013|329,2013,2.0,Martes,22.0,,Escuintla,
2013|330,2013,2.0,Martes,22.0,,Quetzaltenango,
2013|331,2013,2.0,Martes,2.0,,Totonicapán,
2013|332,2013,2.0,Martes,23.0,,Alta Verapaz,
2013|333,2013,2.0,Martes,18.0,,Petén,
2013|334,2013,2.0,Martes,8.0,,Chimaltenango,
2013|335,2013,2.0,Miercoles,1.0,,Guatemala,
2013|336,2013,2.0,Miercoles,17.0,,Chiquimula,
2013|337,2013,2.0,Miercoles,0.0,,Retalhuleu,
2013|338,2013,2.0,Miercoles,19.0,,Quetzaltenango,
2013|339,2013,2.0,Miercoles,2.0,,Quetzaltenango,
2013|340,2013,2.0,Miercoles,20.0,,Izabal,
2013|341,2013,2.0,Jueves,2.0,,Guatemala,
2013|342,2013,2.0,Jueves,12.0,,Suchitepéquez,
2013|343,2013,2.0,Jueves,14.0,,Suchitepéquez,
2013|344,2013,2.0,Jueves,17.0,,Izabal,
2013|345,2013,2.0,Jueves,22.0,,Quiché,
2013|346,2013,2.0,Jueves,7.0,,Chimaltenango,
2013|347,2013,2.0,Viernes,8.0,,Guatemala,
2013|348,2013,2.0,Viernes,11.0,,Guatemala,
2013|349,2013,2.0,Viernes,2.0,,Guatemala,
2013|350,2013,2.0,Viernes,18.0,,Guatemala,
2013|351,2013,2.0,Viernes,23.0,,Guatemala,
2013|352,2013,2.0,Viernes,23.0,,Chiquimula,
2013|353,2013,2.0,Viernes,21.0,,Chiquimula,
2013|354,2013,2.0,Viernes,23.0,,Escuintla,
2013|355,2013,2.0,Viernes,10.0,,Escuintla,
2013|356,2013,2.0,Viernes,7.0,,Suchitepéquez,
2013|357,2013,2.0,Viernes,1.0,,Retalhuleu,
2013|358,2013,2.0,Viernes,22.0,,San Marcos,
2013|359,2013,2.0,Viernes,22.0,,Izabal,
2013|360,2013,2.0,Viernes,8.0,,Sololá,
2013|361,2013,2.0,Sabado,9.0,,Guatemala,
2013|362,2013,2.0,Sabado,20.0,,Guatemala,
2013|363,2013,2.0,Sabado,2.0,,Guatemala,
2013|364,2013,2.0,Sabado,3.0,,Guatemala,
2013|365,2013,2.0,Sabado,18.0,,Guatemala,
2013|366,2013,2.0,Sabado,11.0,,Guatemala,
2013|367,2013,2.0,Sabado,6.0,,Zacapa,
2013|368,2013,2.0,Sabado,15.0,,Zacapa,
2013|369,2013,2.0,Sabado,7.0,,Retalhuleu,
2013|370,2013,2.0,Sabado,19.0,,Retalhuleu,
2013|371,2013,2.0,Sabado,11.0,,San Marcos,
2013|372,2013,2.0,Sabado,23.0,,Alta Verapaz,
2013|373,2013,2.0,Domingo,0.0,,Guatemala,
2013|374,2013,2.0,Domingo,2.0,,Guatemala,
2013|375,2013,2.0,Domingo,1.0,,Guatemala,
2013|376,2013,2.0,Domingo,16.0,,Guatemala,
2013|377,2013,2.0,Domingo,3.0,,Guatemala,
2013|378,2013,2.0,Domingo,22.0,,Guatemala,
2013|379,2013,2.0,Domingo,16.0,,Guatemala,
2013|380,2013,2.0,Domingo,23.0,,Santa Rosa,
2013|381,2013,2.0,Domingo,20.0,,Suchitepéquez,
2013|382,2013,2.0,Domingo,4.0,,Suchitepéquez,
2013|383,2013,2.0,Domingo,22.0,,Alta Verapaz,
2013|384,2013,2.0,Domingo,5.0,,Quiché,
2013|385,2013,2.0,Domingo,18.0,,Petén,
2013|386,2013,2.0,Domingo,16.0,,Chimaltenango,
2013|387,2013,2.0,Domingo,0.0,,Sacatepéquez,
2013|388,2013,2.0,Lunes,13.0,,Guatemala,
2013|389,2013,2.0,Lunes,18.0,,Guatemala,
2013|390,2013,2.0,Lunes,18.0,,Guatemala,
2013|391,2013,2.0,Lunes,22.0,,Guatemala,
2013|392,2013,2.0,Lunes,11.0,,Guatemala,
2013|393,2013,2.0,Lunes,11.0,,Guatemala,
2013|394,2013,2.0,Lunes,10.0,,Guatemala,
2013|395,2013,2.0,Lunes,22.0,,Guatemala,
2013|396,2013,2.0,Lunes,12.0,,Jutiapa,
2013|397,2013,2.0,Lunes,1.0,,Zacapa,
2013|398,2013,2.0,Lunes,2.0,,Zacapa,
2013|399,2013,2.0,Lunes,11.0,,San Marcos,
2013|400,2013,2.0,Lunes,18.0,,Huehuetenango,
2013|401,2013,2.0,Lunes,17.0,,Huehuetenango,
2013|402,2013,2.0,Lunes,14.0,,Alta Verapaz,
2013|403,2013,2.0,Lunes,23.0,,Izabal,
2013|404,2013,2.0,Martes,20.0,,Guatemala,
2013|405,2013,2.0,Martes,19.0,,Guatemala,
2013|406,2013,2.0,Martes,13.0,,Guatemala,
2013|407,2013,2.0,Martes,18.0,,Chiquimula,
2013|408,2013,2.0,Martes,22.0,,Zacapa,
2013|409,2013,2.0,Martes,13.0,,Baja Verapaz,
2013|410,2013,2.0,Martes,9.0,,Chimaltenango,
2013|411,2013,2.0,Miercoles,6.0,,Guatemala,
2013|412,2013,2.0,Miercoles,20.0,,Jutiapa,
2013|413,2013,2.0,Miercoles,15.0,,Chiquimula,
2013|414,2013,2.0,Miercoles,9.0,,Zacapa,
2013|415,2013,2.0,Miercoles,18.0,,Escuintla,
2013|416,2013,2.0,Miercoles,15.0,,San Marcos,
2013|417,2013,2.0,Miercoles,19.0,,Totonicapán,
2013|418,2013,2.0,Miercoles,18.0,,Chimaltenango,
2013|419,2013,2.0,Jueves,21.0,,Guatemala,
2013|420,2013,2.0,Jueves,17.0,,Guatemala,
2013|421,2013,2.0,Jueves,21.0,,Guatemala,
2013|422,2013,2.0,Jueves,5.0,,Jutiapa,
2013|423,2013,2.0,Jueves,6.0,,Escuintla,
2013|424,2013,2.0,Jueves,21.0,,Santa Rosa,
2013|425,2013,2.0,Jueves,5.0,,Quetzaltenango,
2013|426,2013,2.0,Jueves,15.0,,Huehuetenango,
2013|427,2013,2.0,Jueves,7.0,,Alta Verapaz,
2013|428,2013,2.0,Jueves,6.0,,El Progreso,
2013|429,2013,2.0,Jueves,8.0,,Petén,
2013|430,2013,2.0,Jueves,19.0,,Sololá,
2013|431,2013,2.0,Jueves,10.0,,Sacatepéquez,
2013|432,2013,2.0,Viernes,2.0,,Guatemala,
2013|433,2013,2.0,Viernes,14.0,,Jalapa,
2013|434,2013,2.0,Viernes,21.0,,Retalhuleu,
2013|435,2013,2.0,Viernes,18.0,,Quetzaltenango,
2013|436,2013,2.0,Viernes,19.0,,Huehuetenango,
2013|437,2013,2.0,Viernes,20.0,,Baja Verapaz,
2013|438,2013,2.0,Viernes,1.0,,Chimaltenango,
2013|439,2013,2.0,Viernes,17.0,,Huehuetenango,
2013|440,2013,2.0,Sabado,20.0,,Guatemala,
2013|441,2013,2.0,Sabado,1.0,,Guatemala,
2013|442,2013,2.0,Sabado,22.0,,Guatemala,
2013|443,2013,2.0,Sabado,6.0,,Guatemala,
2013|444,2013,2.0,Sabado,14.0,,Guatemala,
2013|445,2013,2.0,Sabado,19.0,,Escuintla,
2013|446,2013,2.0,Sabado,13.0,,Santa Rosa,
2013|447,2013,2.0,Sabado,2.0,,Suchitepéquez,
2013|448,2013,2.0,Sabado,17.0,,Petén,
2013|449,2013,2.0,Sabado,17.0,,Quiché,
2013|450,2013,2.0,Domingo,14.0,,Guatemala,
2013|451,2013,2.0,Domingo,7.0,,Guatemala,
2013|452,2013,2.0,Domingo,22.0,,Guatemala,
2013|453,2013,2.0,Domingo,22.0,,Guatemala,
2013|454,2013,2.0,Domingo,2.0,,Guatemala,
2013|455,2013,2.0,Domingo,20.0,,Guatemala,
2013|456,2013,2.0,Domingo,18.0,,Chiquimula,
2013|457,2013,2.0,Domingo,2.0,,Escuintla,
2013|458,2013,2.0,Domingo,22.0,,Quetzaltenango,
2013|459,2013,2.0,Domingo,16.0,,San Marcos,
2013|460,2013,2.0,Domingo,23.0,,Petén,
2013|461,2013,2.0,Domingo,12.0,,Sacatepéquez,
2013|462,2013,2.0,Lunes,23.0,,Guatemala,
2013|463,2013,2.0,Lunes,21.0,,Guatemala,
2013|464,2013,2.0,Lunes,21.0,,Guatemala,
2013|465,2013,2.0,Lunes,19.0,,Jutiapa,
2013|466,2013,2.0,Lunes,10.0,,Escuintla,
2013|467,2013,2.0,Lunes,20.0,,Huehuetenango,
2013|468,2013,2.0,Lunes,15.0,,Alta Verapaz,
